City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Kudahuvadhoo,MV,2.6708,72.8944,81.28,79,37,19.26,scattered clouds
699,Sitamau,IN,24.0167,75.35,74.82,81,11,3.56,few clouds
700,Tamayo,DO,18.3947,-71.2029,89.31,74,20,17.27,few clouds
701,Atbasar,KZ,51.8,68.3333,46.09,62,15,8.08,few clouds
702,Calama,CL,-22.4667,-68.9333,70.29,3,0,27.63,clear sky
703,Dalvik,IS,65.9702,-18.5286,28.33,83,23,7.34,few clouds
704,Aanekoski,FI,62.6946,25.818,50.07,100,100,13.62,overcast clouds
705,Emba,KZ,48.8264,58.1442,49.98,39,10,9.01,clear sky
706,Murdochville,CA,48.9583,-65.5006,38.28,66,93,10.87,overcast clouds
707,Madaoua,NE,14.073,5.96,92.66,17,10,6.96,clear sky
708,Chavantes,BR,-23.0389,-49.7094,71.67,84,100,8.03,heavy intensity rain
709,Marsaxlokk,MT,35.8419,14.5431,71.08,88,0,4.61,clear sky
710,San Pelayo,CO,8.9583,-75.8363,83.8,76,100,3.85,overcast clouds
711,Alytus,LT,54.4,24.05,45.73,72,7,10.11,clear sky
712,Marienburg,PL,54.0359,19.0266,54.88,47,100,16.96,overcast clouds
713,Constantine,DZ,36.365,6.6147,63.81,77,75,8.05,broken clouds
714,Kangavar,IR,34.5043,47.9653,63.75,27,4,2.98,clear sky
715,Jackson,US,42.4165,-122.8345,76.91,33,0,0.0,smoke
716,Johi,PK,26.6921,67.6133,84.04,20,0,0.98,clear sky
717,Mandaguari,BR,-23.5475,-51.6708,70.18,84,100,9.28,heavy intensity rain
718,Urumqi,CN,43.801,87.6005,49.15,58,0,4.47,clear sky
719,Mogadishu,SO,2.0371,45.3438,77.38,82,7,17.9,clear sky
720,Brusque,BR,-27.0981,-48.9175,61.09,86,100,1.79,overcast clouds
721,Skjervoy,NO,70.0311,20.9714,50.0,78,100,8.48,light rain
722,Verkhnyaya Inta,RU,65.9811,60.3094,38.68,96,100,20.96,overcast clouds
723,Maxixe,MZ,-23.8597,35.3472,73.22,94,20,4.61,few clouds
